trip_id,window_index,ground_truth,prediction,correct
trip_000573,32,walk,walk,True
trip_000573,33,walk,walk,True
trip_000573,34,walk,walk,True
trip_000573,35,walk,walk,True
trip_000573,36,walk,walk,True
trip_000573,37,walk,walk,True
trip_000573,38,walk,walk,True
trip_000573,39,walk,walk,True
trip_000573,40,walk,walk,True
trip_000573,41,walk,walk,True
trip_000574,0,walk,walk,True
trip_000574,1,walk,walk,True
trip_000574,2,walk,walk,True
trip_000574,3,walk,walk,True
trip_000574,4,walk,walk,True
trip_000574,5,walk,walk,True
trip_000574,6,walk,walk,True
trip_000574,7,walk,walk,True
trip_000574,8,walk,walk,True
trip_000574,9,walk,bike,False
trip_000574,10,rail,car,False
trip_000574,11,rail,car,False
trip_000574,12,rail,car,False
trip_000574,13,rail,car,False
trip_000574,14,rail,car,False
trip_000574,15,rail,car,False
trip_000574,16,rail,bike,False
trip_000574,17,rail,car,False
trip_000574,18,rail,car,False
trip_000574,19,walk,walk,True
trip_000574,20,walk,walk,True
trip_000574,21,walk,walk,True
trip_000574,22,walk,walk,True
trip_000574,23,walk,walk,True
trip_000574,24,walk,walk,True
trip_000574,25,walk,walk,True
trip_000574,26,walk,walk,True
trip_000574,27,walk,walk,True
trip_000574,28,walk,walk,True
trip_000574,29,walk,walk,True
trip_000574,30,walk,walk,True
trip_000574,31,bus,car,False
trip_000574,32,bus,car,False
trip_000574,33,bus,car,False
trip_000574,34,bus,bike,False
trip_000574,35,bus,car,False
trip_000574,36,bus,car,False
trip_000574,37,bus,car,False
trip_000574,38,bus,bike,False
trip_000574,39,bus,car,False
trip_000574,40,bus,car,False
trip_000574,41,bus,car,False
trip_000574,42,bus,car,False
trip_000574,43,bus,car,False
trip_000574,44,bus,car,False
trip_000574,45,bus,car,False
trip_000574,46,bus,bike,False
trip_000574,47,bus,bike,False
trip_000574,48,bus,walk,False
trip_000574,49,walk,walk,True
trip_000574,50,walk,walk,True
trip_000574,51,walk,walk,True
trip_000574,52,walk,walk,True
trip_000574,53,walk,walk,True
trip_000574,54,walk,walk,True
trip_000574,55,walk,walk,True
trip_000574,56,walk,walk,True
trip_000574,57,walk,walk,True
trip_000574,58,walk,walk,True
trip_000574,59,walk,walk,True
trip_000575,0,walk,walk,True
trip_000575,1,walk,walk,True
trip_000575,2,walk,walk,True
trip_000575,3,walk,walk,True
trip_000575,4,walk,walk,True
trip_000575,5,walk,walk,True
trip_000575,6,walk,walk,True
trip_000575,7,walk,walk,True
trip_000575,8,walk,walk,True
trip_000575,9,walk,walk,True
trip_000575,10,walk,walk,True
trip_000575,11,walk,walk,True
trip_000575,12,walk,walk,True
trip_000575,13,walk,walk,True
trip_000575,14,walk,walk,True
trip_000575,15,walk,walk,True
trip_000575,16,walk,walk,True
trip_000575,17,walk,walk,True
trip_000575,18,walk,walk,True
trip_000575,19,walk,walk,True
trip_000575,20,walk,walk,True
trip_000575,21,walk,walk,True
trip_000575,22,walk,car,False
trip_000575,23,bus,car,False
trip_000575,24,bus,car,False
trip_000575,25,bus,bus,True
trip_000575,26,walk,walk,True
trip_000575,27,walk,walk,True
trip_000575,28,walk,walk,True
trip_000575,29,walk,walk,True
trip_000575,30,walk,walk,True
trip_000575,31,rail,car,False
trip_000575,32,rail,car,False
trip_000575,33,rail,car,False
trip_000575,34,rail,car,False
trip_000575,35,rail,car,False
trip_000575,36,rail,car,False
trip_000575,37,rail,car,False
trip_000575,38,rail,car,False
trip_000575,39,rail,car,False
trip_000575,40,rail,car,False
trip_000575,41,rail,car,False
trip_000575,42,rail,car,False
trip_000575,43,walk,walk,True
trip_000575,44,walk,walk,True
trip_000575,45,walk,walk,True
trip_000575,46,walk,walk,True
trip_000575,47,walk,walk,True
trip_000575,48,walk,walk,True
trip_000575,49,walk,walk,True
trip_000575,50,walk,walk,True
trip_000575,51,walk,walk,True
trip_000575,52,walk,walk,True
trip_000575,53,walk,walk,True
trip_000575,54,walk,walk,True
trip_000575,55,walk,walk,True
trip_000575,56,walk,walk,True
trip_000575,57,walk,walk,True
trip_000575,58,walk,walk,True
trip_000575,59,walk,walk,True
trip_000575,60,walk,walk,True
trip_000576,0,walk,walk,True
trip_000576,1,walk,walk,True
trip_000576,2,walk,walk,True
trip_000576,3,walk,walk,True
trip_000576,4,walk,car,False
trip_000576,5,walk,walk,True
trip_000576,6,walk,car,False
trip_000576,7,walk,walk,True
trip_000576,8,walk,walk,True
trip_000576,9,walk,car,False
trip_000576,10,walk,car,False
trip_000576,11,walk,car,False
trip_000576,12,walk,walk,True
trip_000576,13,walk,walk,True
trip_000576,14,walk,walk,True
trip_000576,15,walk,walk,True
trip_000576,16,walk,walk,True
trip_000576,17,walk,walk,True
trip_000576,18,walk,walk,True
trip_000576,19,bus,car,False
trip_000576,20,bus,bus,True
trip_000576,21,bus,car,False
trip_000576,22,bus,car,False
trip_000576,23,walk,walk,True
trip_000576,24,walk,walk,True
trip_000576,25,walk,walk,True
trip_000576,26,walk,walk,True
trip_000576,27,rail,car,False
trip_000576,28,rail,car,False
trip_000576,29,rail,car,False
trip_000576,30,rail,car,False
trip_000576,31,rail,car,False
trip_000576,32,rail,car,False
trip_000576,33,rail,car,False
trip_000576,34,rail,car,False
trip_000576,35,rail,car,False
trip_000576,36,rail,car,False
trip_000576,37,rail,car,False
trip_000576,38,rail,car,False
trip_000576,39,walk,bike,False
trip_000576,40,walk,walk,True
trip_000576,41,walk,walk,True
trip_000576,42,walk,walk,True
trip_000576,43,walk,walk,True
trip_000576,44,walk,walk,True
trip_000576,45,walk,walk,True
trip_000576,46,walk,walk,True
trip_000576,47,walk,walk,True
trip_000576,48,walk,walk,True
trip_000576,49,walk,walk,True
trip_000576,50,walk,walk,True
trip_000576,51,walk,walk,True
trip_000576,52,walk,walk,True
trip_000576,53,walk,walk,True
trip_000576,54,walk,walk,True
trip_000576,55,walk,walk,True
trip_000576,56,walk,walk,True
trip_000576,57,walk,walk,True
trip_000576,58,walk,walk,True
trip_000576,59,walk,walk,True
trip_000576,60,walk,walk,True
trip_000576,61,walk,walk,True
trip_000577,0,walk,walk,True
trip_000577,1,walk,walk,True
trip_000577,2,walk,walk,True
trip_000577,3,walk,walk,True
trip_000577,4,walk,walk,True
trip_000577,5,walk,walk,True
trip_000577,6,walk,walk,True
trip_000577,7,walk,walk,True
trip_000577,8,walk,walk,True
trip_000577,9,walk,walk,True
trip_000577,10,walk,walk,True
trip_000577,11,walk,walk,True
trip_000577,12,walk,walk,True
trip_000577,13,walk,walk,True
trip_000577,14,walk,walk,True
trip_000577,15,walk,walk,True
trip_000577,16,walk,walk,True
trip_000577,17,walk,walk,True
trip_000577,18,walk,walk,True
trip_000577,19,walk,walk,True
trip_000577,20,walk,walk,True
trip_000577,21,bus,car,False
trip_000577,22,bus,car,False
trip_000577,23,bus,car,False
trip_000577,24,walk,walk,True
trip_000577,25,walk,walk,True
trip_000577,26,walk,walk,True
trip_000577,27,walk,walk,True
trip_000577,28,walk,walk,True
trip_000577,29,rail,car,False
trip_000577,30,rail,car,False
trip_000577,31,rail,car,False
trip_000577,32,rail,bike,False
trip_000577,33,rail,car,False
trip_000577,34,rail,bike,False
trip_000577,35,rail,car,False
trip_000577,36,rail,car,False
trip_000577,37,rail,car,False
trip_000577,38,rail,car,False
trip_000577,39,rail,car,False
trip_000577,40,rail,car,False
trip_000577,41,rail,car,False
trip_000577,42,rail,car,False
trip_000577,43,walk,walk,True
trip_000577,44,walk,walk,True
trip_000577,45,walk,walk,True
trip_000577,46,walk,walk,True
trip_000577,47,walk,walk,True
trip_000577,48,walk,walk,True
trip_000577,49,walk,walk,True
trip_000577,50,walk,walk,True
trip_000577,51,walk,walk,True
trip_000577,52,walk,walk,True
trip_000577,53,walk,walk,True
trip_000577,54,walk,walk,True
trip_000577,55,walk,walk,True
trip_000577,56,walk,walk,True
trip_000577,57,walk,walk,True
trip_000577,58,walk,walk,True
trip_000577,59,walk,walk,True
trip_000577,60,walk,walk,True
trip_000578,0,walk,walk,True
trip_000578,1,walk,walk,True
trip_000578,2,walk,walk,True
trip_000578,3,walk,walk,True
trip_000578,4,walk,walk,True
trip_000578,5,walk,walk,True
trip_000578,6,walk,walk,True
trip_000578,7,walk,walk,True
trip_000578,8,walk,walk,True
trip_000578,9,walk,walk,True
trip_000578,10,bus,car,False
trip_000578,11,bus,bike,False
trip_000578,12,bus,car,False
trip_000578,13,bus,car,False
trip_000578,14,bus,car,False
trip_000578,15,bus,bike,False
trip_000578,16,bus,car,False
trip_000578,17,bus,car,False
trip_000578,18,bus,car,False
trip_000578,19,bus,car,False
trip_000578,20,bus,car,False
trip_000578,21,bus,car,False
trip_000578,22,bus,car,False
trip_000578,23,bus,car,False
trip_000578,24,bus,car,False
trip_000578,25,bus,car,False
trip_000578,26,bus,car,False
trip_000578,27,bus,car,False
trip_000578,28,bus,car,False
trip_000578,29,bus,car,False
trip_000578,30,bus,car,False
trip_000578,31,bus,car,False
trip_000578,32,bus,car,False
trip_000578,33,bus,car,False
trip_000578,34,bus,car,False
trip_000578,35,bus,car,False
trip_000578,36,bus,car,False
trip_000578,37,bus,car,False
trip_000578,38,bus,car,False
trip_000578,39,bus,car,False
trip_000578,40,bus,car,False
trip_000578,41,bus,car,False
trip_000578,42,bus,car,False
trip_000578,43,bus,bike,False
trip_000578,44,bus,car,False
trip_000578,45,bus,bike,False
trip_000578,46,bus,car,False
trip_000578,47,bus,car,False
trip_000578,48,bus,car,False
trip_000578,49,bus,car,False
trip_000578,50,bus,car,False
trip_000578,51,bus,car,False
trip_000578,52,bus,car,False
trip_000578,53,bus,car,False
trip_000578,54,bus,car,False
trip_000578,55,bus,car,False
trip_000578,56,bus,walk,False
trip_000578,57,bus,car,False
trip_000578,58,bus,car,False
trip_000578,59,bus,walk,False
trip_000578,60,bus,car,False
trip_000578,61,bus,car,False
trip_000578,62,bus,car,False
trip_000578,63,bus,car,False
trip_000578,64,bus,car,False
trip_000578,65,bus,car,False
trip_000578,66,bus,car,False
trip_000578,67,bus,car,False
trip_000578,68,bus,car,False
trip_000578,69,bus,car,False
trip_000578,70,bus,car,False
trip_000578,71,bus,car,False
trip_000578,72,bus,car,False
trip_000578,73,bus,car,False
trip_000578,74,bus,bus,True
trip_000578,75,bus,car,False
trip_000578,76,bus,car,False
trip_000578,77,bus,car,False
trip_000578,78,bus,car,False
trip_000578,79,bus,car,False
trip_000578,80,bus,car,False
trip_000578,81,bus,car,False
trip_000578,82,bus,car,False
trip_000578,83,bus,bike,False
trip_000578,84,bus,car,False
trip_000578,85,bus,car,False
trip_000578,86,bus,car,False
trip_000578,87,bus,bus,True
trip_000578,88,bus,walk,False
trip_000578,89,bus,bike,False
trip_000578,90,bus,bike,False
trip_000578,91,bus,bike,False
trip_000578,92,bus,bike,False
trip_000578,93,bus,bike,False
trip_000578,94,bus,car,False
trip_000578,95,bus,bike,False
trip_000578,96,bus,bike,False
trip_000578,97,bus,bike,False
trip_000578,98,walk,walk,True
trip_000578,99,bus,car,False
trip_000578,100,bus,car,False
trip_000578,101,bus,car,False
trip_000578,102,bus,car,False
trip_000578,103,bus,car,False
trip_000578,104,bus,car,False
trip_000578,105,bus,car,False
trip_000578,106,bus,car,False
trip_000578,107,bus,car,False
trip_000578,108,bus,bus,True
trip_000578,109,bus,car,False
trip_000578,110,bus,bus,True
trip_000578,111,bus,car,False
trip_000578,112,bus,car,False
trip_000578,113,bus,car,False
trip_000578,114,bus,car,False
trip_000578,115,bus,car,False
trip_000578,116,bus,car,False
trip_000578,117,walk,walk,True
trip_000578,118,walk,walk,True
trip_000578,119,walk,walk,True
trip_000578,120,walk,walk,True
trip_000578,121,walk,walk,True
trip_000578,122,walk,walk,True
trip_000578,123,walk,walk,True
trip_000578,124,walk,walk,True
trip_000578,125,walk,walk,True
trip_000578,126,walk,walk,True
trip_000578,127,walk,walk,True
trip_000579,0,walk,walk,True
trip_000579,1,walk,walk,True
trip_000579,2,walk,walk,True
trip_000579,3,walk,car,False
trip_000579,4,walk,walk,True
trip_000579,5,walk,walk,True
trip_000579,6,walk,walk,True
trip_000579,7,walk,walk,True
trip_000579,8,walk,walk,True
trip_000579,9,walk,walk,True
trip_000579,10,walk,car,False
trip_000579,11,walk,walk,True
trip_000579,12,walk,walk,True
trip_000579,13,walk,walk,True
trip_000579,14,walk,walk,True
trip_000579,15,walk,walk,True
trip_000579,16,walk,walk,True
trip_000579,17,walk,walk,True
trip_000579,18,bus,car,False
trip_000579,19,bus,walk,False
trip_000579,20,bus,car,False
trip_000579,21,bus,car,False
trip_000579,22,bus,car,False
trip_000579,23,bus,walk,False
trip_000579,24,bus,car,False
trip_000579,25,walk,walk,True
trip_000579,26,walk,car,False
trip_000579,27,walk,walk,True
trip_000579,28,walk,walk,True
trip_000579,29,walk,walk,True
trip_000579,30,walk,walk,True
trip_000579,31,walk,walk,True
trip_000579,32,walk,walk,True
trip_000579,33,walk,walk,True
trip_000579,34,walk,walk,True
trip_000579,35,walk,walk,True
trip_000579,36,walk,walk,True
trip_000579,37,walk,walk,True
trip_000579,38,walk,walk,True
trip_000579,39,walk,walk,True
trip_000579,40,walk,walk,True
trip_000579,41,walk,walk,True
trip_000579,42,walk,walk,True
trip_000579,43,walk,walk,True
trip_000580,0,walk,walk,True
trip_000580,1,walk,walk,True
trip_000580,2,walk,walk,True
trip_000580,3,walk,walk,True
trip_000580,4,walk,walk,True
trip_000580,5,walk,car,False
trip_000580,6,walk,walk,True
trip_000580,7,walk,walk,True
trip_000580,8,walk,walk,True
trip_000580,9,walk,walk,True
trip_000580,10,walk,walk,True
trip_000580,11,walk,walk,True
trip_000580,12,walk,walk,True
trip_000580,13,walk,car,False
trip_000580,14,walk,car,False
trip_000580,15,walk,walk,True
trip_000580,16,walk,walk,True
trip_000580,17,walk,walk,True
trip_000580,18,walk,walk,True
trip_000580,19,walk,car,False
trip_000580,20,rail,car,False
trip_000580,21,rail,car,False
trip_000580,22,rail,car,False
trip_000580,23,rail,car,False
trip_000580,24,rail,car,False
trip_000580,25,rail,car,False
trip_000580,26,walk,walk,True
trip_000580,27,walk,walk,True
trip_000580,28,walk,bike,False
trip_000580,29,walk,walk,True
trip_000580,30,walk,walk,True
trip_000580,31,walk,walk,True
trip_000580,32,walk,walk,True
trip_000580,33,walk,walk,True
trip_000580,34,walk,walk,True
trip_000580,35,walk,walk,True
trip_000580,36,walk,car,False
trip_000580,37,walk,walk,True
trip_000580,38,walk,walk,True
trip_000580,39,walk,walk,True
trip_000580,40,walk,walk,True
trip_000580,41,walk,car,False
trip_000581,0,walk,walk,True
trip_000581,1,walk,bike,False
trip_000581,2,walk,walk,True
trip_000581,3,walk,walk,True
trip_000581,4,walk,walk,True
trip_000581,5,walk,car,False
trip_000581,6,walk,walk,True
trip_000581,7,walk,walk,True
trip_000581,8,walk,walk,True
trip_000581,9,rail,car,False
trip_000581,10,rail,car,False
trip_000581,11,rail,car,False
trip_000581,12,rail,car,False
trip_000581,13,rail,car,False
trip_000581,14,rail,car,False
trip_000581,15,rail,car,False
trip_000581,16,rail,car,False
trip_000581,17,rail,car,False
trip_000581,18,rail,car,False
trip_000581,19,walk,walk,True
trip_000581,20,walk,walk,True
trip_000581,21,walk,walk,True
trip_000581,22,walk,walk,True
trip_000581,23,walk,walk,True
trip_000581,24,walk,walk,True
trip_000581,25,walk,walk,True
trip_000581,26,walk,walk,True
trip_000581,27,walk,walk,True
trip_000581,28,walk,walk,True
trip_000581,29,walk,walk,True
trip_000581,30,walk,walk,True
trip_000581,31,walk,walk,True
trip_000581,32,walk,bike,False
trip_000581,33,walk,walk,True
trip_000581,34,bus,car,False
trip_000581,35,bus,car,False
trip_000581,36,bus,car,False
trip_000581,37,bus,car,False
trip_000581,38,bus,car,False
trip_000581,39,bus,car,False
trip_000581,40,bus,car,False
trip_000581,41,bus,car,False
trip_000581,42,bus,car,False
trip_000581,43,bus,car,False
trip_000581,44,bus,car,False
trip_000581,45,bus,car,False
trip_000581,46,bus,car,False
trip_000581,47,bus,car,False
trip_000581,48,bus,car,False
trip_000581,49,bus,car,False
trip_000581,50,walk,walk,True
trip_000581,51,walk,walk,True
trip_000581,52,walk,walk,True
trip_000581,53,walk,walk,True
trip_000581,54,walk,walk,True
trip_000581,55,walk,walk,True
trip_000581,56,walk,walk,True
trip_000581,57,walk,walk,True
trip_000581,58,walk,walk,True
trip_000581,59,walk,walk,True
trip_000581,60,walk,walk,True
trip_000581,61,walk,walk,True
trip_000581,62,walk,walk,True
trip_000582,0,walk,walk,True
trip_000582,1,walk,walk,True
trip_000582,2,walk,walk,True
trip_000582,3,walk,walk,True
trip_000582,4,walk,walk,True
trip_000582,5,walk,walk,True
trip_000582,6,walk,walk,True
trip_000582,7,walk,walk,True
trip_000582,8,walk,walk,True
trip_000582,9,walk,walk,True
trip_000582,10,walk,walk,True
trip_000582,11,walk,walk,True
trip_000582,12,walk,walk,True
trip_000582,13,walk,walk,True
trip_000582,14,walk,walk,True
trip_000582,15,walk,walk,True
trip_000582,16,walk,walk,True
trip_000582,17,walk,walk,True
trip_000582,18,walk,walk,True
trip_000582,19,walk,walk,True
trip_000582,20,walk,car,False
trip_000582,21,bus,car,False
trip_000582,22,bus,car,False
trip_000582,23,bus,car,False
trip_000582,24,walk,walk,True
trip_000582,25,walk,walk,True
trip_000582,26,walk,walk,True
trip_000582,27,walk,walk,True
trip_000582,28,walk,walk,True
trip_000582,29,rail,car,False
trip_000582,30,rail,car,False
trip_000582,31,rail,car,False
trip_000582,32,rail,car,False
trip_000582,33,rail,car,False
trip_000582,34,rail,car,False
trip_000582,35,rail,car,False
trip_000582,36,rail,car,False
trip_000582,37,rail,car,False
trip_000582,38,rail,car,False
trip_000582,39,rail,car,False
trip_000582,40,rail,car,False
trip_000582,41,walk,walk,True
trip_000582,42,walk,walk,True
trip_000582,43,walk,walk,True
trip_000582,44,walk,walk,True
trip_000582,45,walk,walk,True
trip_000582,46,walk,walk,True
trip_000582,47,walk,walk,True
trip_000582,48,walk,walk,True
trip_000582,49,walk,walk,True
trip_000582,50,walk,walk,True
trip_000582,51,walk,walk,True
trip_000582,52,walk,walk,True
trip_000582,53,walk,walk,True
trip_000582,54,walk,walk,True
trip_000582,55,walk,walk,True
trip_000582,56,walk,walk,True
trip_000582,57,walk,walk,True
trip_000582,58,walk,walk,True
trip_000582,59,walk,walk,True
trip_000582,60,walk,walk,True
trip_000582,61,walk,walk,True
trip_000583,0,walk,walk,True
trip_000583,1,walk,walk,True
trip_000583,2,walk,walk,True
trip_000583,3,walk,walk,True
trip_000583,4,walk,walk,True
trip_000583,5,walk,walk,True
trip_000583,6,walk,walk,True
trip_000583,7,walk,walk,True
trip_000583,8,walk,walk,True
trip_000583,9,walk,walk,True
trip_000583,10,walk,walk,True
trip_000583,11,rail,car,False
trip_000583,12,rail,car,False
trip_000583,13,rail,car,False
trip_000583,14,rail,car,False
trip_000583,15,rail,car,False
trip_000583,16,rail,car,False
trip_000583,17,rail,car,False
trip_000583,18,rail,car,False
trip_000583,19,walk,walk,True
trip_000583,20,walk,walk,True
trip_000583,21,walk,walk,True
trip_000583,22,walk,walk,True
trip_000583,23,walk,walk,True
trip_000583,24,walk,walk,True
trip_000583,25,walk,walk,True
trip_000583,26,walk,walk,True
trip_000583,27,walk,walk,True
trip_000583,28,walk,walk,True
trip_000583,29,walk,walk,True
trip_000583,30,walk,walk,True
trip_000583,31,walk,walk,True
trip_000583,32,bus,car,False
trip_000583,33,bus,car,False
trip_000583,34,bus,car,False
trip_000583,35,bus,car,False
trip_000583,36,bus,car,False
trip_000583,37,bus,car,False
trip_000583,38,bus,car,False
trip_000583,39,bus,bus,True
trip_000583,40,bus,car,False
trip_000583,41,bus,car,False
trip_000583,42,bus,car,False
trip_000583,43,bus,bus,True
trip_000583,44,bus,car,False
trip_000583,45,bus,car,False
trip_000583,46,bus,car,False
trip_000583,47,bus,car,False
trip_000583,48,walk,walk,True
trip_000583,49,walk,walk,True
trip_000583,50,walk,walk,True
trip_000583,51,walk,walk,True
trip_000583,52,walk,walk,True
trip_000583,53,walk,walk,True
trip_000583,54,walk,walk,True
trip_000583,55,walk,walk,True
trip_000583,56,walk,walk,True
trip_000583,57,walk,walk,True
trip_000583,58,walk,walk,True
trip_000583,59,walk,walk,True
trip_000584,0,walk,walk,True
trip_000584,1,walk,walk,True
trip_000584,2,walk,walk,True
trip_000584,3,walk,walk,True
trip_000584,4,walk,walk,True
trip_000584,5,walk,walk,True
trip_000584,6,walk,walk,True
trip_000584,7,walk,walk,True
trip_000584,8,walk,walk,True
trip_000584,9,walk,walk,True
trip_000584,10,walk,walk,True
trip_000584,11,walk,walk,True
trip_000584,12,walk,walk,True
trip_000584,13,walk,walk,True
trip_000584,14,walk,walk,True
trip_000584,15,walk,walk,True
trip_000584,16,walk,walk,True
trip_000584,17,rail,car,False
trip_000584,18,rail,car,False
trip_000584,19,rail,car,False
trip_000584,20,rail,car,False
trip_000584,21,rail,car,False
trip_000584,22,rail,car,False
trip_000584,23,walk,walk,True
trip_000584,24,walk,walk,True
trip_000584,25,walk,walk,True
trip_000584,26,walk,walk,True
trip_000584,27,walk,walk,True
trip_000584,28,walk,walk,True
trip_000584,29,walk,walk,True
trip_000584,30,walk,walk,True
trip_000584,31,walk,walk,True
trip_000584,32,walk,walk,True
trip_000584,33,walk,walk,True
trip_000584,34,walk,walk,True
trip_000584,35,walk,walk,True
trip_000584,36,walk,walk,True
trip_000584,37,walk,walk,True
trip_000585,0,walk,walk,True
trip_000585,1,walk,walk,True
trip_000585,2,walk,walk,True
trip_000585,3,walk,walk,True
trip_000585,4,walk,walk,True
trip_000585,5,walk,walk,True
trip_000585,6,walk,walk,True
trip_000585,7,walk,walk,True
trip_000585,8,walk,walk,True
trip_000585,9,walk,walk,True
trip_000585,10,walk,walk,True
trip_000585,11,walk,walk,True
trip_000585,12,walk,walk,True
trip_000585,13,walk,walk,True
trip_000585,14,walk,walk,True
trip_000585,15,walk,walk,True
trip_000585,16,walk,walk,True
trip_000585,17,walk,walk,True
trip_000585,18,bus,car,False
trip_000585,19,bus,car,False
trip_000585,20,bus,car,False
trip_000585,21,bus,car,False
trip_000585,22,bus,car,False
trip_000585,23,bus,car,False
trip_000585,24,bus,car,False
trip_000585,25,bus,car,False
trip_000585,26,walk,walk,True
trip_000585,27,walk,walk,True
trip_000585,28,walk,walk,True
trip_000585,29,walk,walk,True
trip_000585,30,walk,walk,True
trip_000585,31,walk,walk,True
trip_000585,32,walk,walk,True
trip_000585,33,walk,walk,True
trip_000585,34,walk,walk,True
trip_000585,35,walk,walk,True
trip_000585,36,walk,walk,True
trip_000585,37,walk,walk,True
trip_000585,38,walk,walk,True
trip_000585,39,walk,walk,True
trip_000585,40,walk,walk,True
trip_000585,41,walk,walk,True
trip_000586,0,walk,walk,True
trip_000586,1,walk,walk,True
trip_000586,2,walk,walk,True
trip_000586,3,walk,walk,True
trip_000586,4,walk,walk,True
trip_000586,5,walk,walk,True
trip_000586,6,walk,walk,True
trip_000586,7,walk,walk,True
trip_000586,8,walk,walk,True
trip_000586,9,rail,car,False
trip_000586,10,rail,car,False
trip_000586,11,rail,car,False
trip_000586,12,rail,car,False
trip_000586,13,rail,car,False
trip_000586,14,rail,car,False
trip_000586,15,rail,bike,False
trip_000586,16,rail,car,False
trip_000586,17,rail,car,False
trip_000586,18,walk,walk,True
trip_000586,19,walk,walk,True
trip_000586,20,walk,walk,True
trip_000586,21,walk,walk,True
trip_000586,22,walk,walk,True
trip_000586,23,walk,walk,True
trip_000586,24,walk,walk,True
trip_000586,25,walk,walk,True
trip_000586,26,walk,walk,True
trip_000586,27,walk,walk,True
trip_000586,28,walk,walk,True
trip_000586,29,walk,walk,True
trip_000586,30,bus,car,False
trip_000586,31,bus,car,False
trip_000586,32,bus,car,False
trip_000586,33,bus,car,False
trip_000586,34,bus,car,False
trip_000586,35,bus,car,False
trip_000586,36,bus,car,False
trip_000586,37,bus,car,False
trip_000586,38,bus,car,False
trip_000586,39,bus,car,False
trip_000586,40,bus,car,False
trip_000586,41,bus,car,False
trip_000586,42,bus,car,False
trip_000586,43,bus,bike,False
trip_000586,44,walk,walk,True
trip_000586,45,walk,walk,True
trip_000586,46,walk,walk,True
trip_000586,47,walk,walk,True
trip_000586,48,walk,walk,True
trip_000586,49,walk,walk,True
trip_000586,50,walk,walk,True
trip_000586,51,walk,walk,True
trip_000586,52,walk,walk,True
trip_000586,53,walk,walk,True
trip_000586,54,walk,walk,True
trip_000586,55,walk,walk,True
trip_000587,0,walk,walk,True
trip_000587,1,walk,walk,True
trip_000587,2,walk,walk,True
trip_000587,3,walk,walk,True
trip_000587,4,walk,walk,True
trip_000587,5,walk,walk,True
trip_000587,6,walk,walk,True
trip_000587,7,walk,walk,True
trip_000587,8,walk,walk,True
trip_000587,9,walk,walk,True
trip_000587,10,walk,walk,True
trip_000587,11,walk,walk,True
trip_000587,12,walk,walk,True
trip_000587,13,walk,walk,True
trip_000587,14,walk,walk,True
trip_000587,15,walk,walk,True
trip_000587,16,walk,walk,True
trip_000587,17,bus,walk,False
trip_000587,18,bus,bus,True
trip_000587,19,bus,car,False
trip_000587,20,bus,car,False
trip_000587,21,bus,car,False
trip_000587,22,bus,car,False
trip_000587,23,bus,car,False
trip_000587,24,bus,car,False
trip_000587,25,walk,walk,True
trip_000587,26,walk,walk,True
trip_000587,27,walk,walk,True
trip_000587,28,walk,walk,True
trip_000587,29,walk,walk,True
trip_000587,30,walk,walk,True
trip_000587,31,walk,walk,True
trip_000587,32,walk,walk,True
trip_000587,33,walk,walk,True
trip_000587,34,walk,walk,True
trip_000587,35,walk,walk,True
trip_000587,36,walk,walk,True
trip_000587,37,walk,walk,True
trip_000587,38,walk,walk,True
trip_000587,39,walk,walk,True
trip_000588,0,walk,walk,True
trip_000588,1,walk,walk,True
trip_000588,2,walk,walk,True
trip_000588,3,walk,walk,True
trip_000588,4,walk,walk,True
trip_000588,5,walk,walk,True
trip_000588,6,walk,walk,True
trip_000588,7,walk,walk,True
trip_000588,8,walk,walk,True
trip_000588,9,walk,walk,True
trip_000588,10,walk,walk,True
trip_000588,11,walk,walk,True
trip_000588,12,bus,car,False
trip_000588,13,bus,car,False
trip_000588,14,bus,car,False
trip_000588,15,bus,car,False
trip_000588,16,bus,car,False
trip_000588,17,bus,car,False
trip_000588,18,bus,car,False
trip_000588,19,bus,car,False
trip_000588,20,bus,car,False
trip_000588,21,bus,car,False
trip_000588,22,bus,bike,False
trip_000588,23,bus,car,False
trip_000588,24,bus,car,False
trip_000588,25,bus,car,False
trip_000588,26,bus,car,False
trip_000588,27,bus,car,False
trip_000588,28,bus,car,False
trip_000588,29,bus,car,False
trip_000588,30,bus,car,False
trip_000588,31,bus,car,False
trip_000588,32,bus,car,False
trip_000588,33,bus,car,False
trip_000588,34,bus,car,False
trip_000588,35,bus,car,False
trip_000588,36,bus,car,False
trip_000588,37,bus,car,False
trip_000588,38,bus,car,False
trip_000588,39,bus,car,False
trip_000588,40,bus,car,False
trip_000588,41,bus,car,False
trip_000588,42,bus,car,False
trip_000588,43,bus,bike,False
trip_000588,44,bus,car,False
trip_000588,45,bus,car,False
trip_000588,46,bus,car,False
trip_000588,47,bus,car,False
trip_000588,48,bus,car,False
trip_000588,49,bus,car,False
trip_000588,50,bus,car,False
trip_000588,51,bus,car,False
trip_000588,52,bus,bike,False
trip_000588,53,bus,car,False
trip_000588,54,bus,car,False
trip_000588,55,bus,car,False
trip_000588,56,bus,walk,False
trip_000588,57,bus,bike,False
trip_000588,58,bus,bike,False
trip_000588,59,bus,car,False
trip_000588,60,bus,car,False
trip_000588,61,bus,car,False
trip_000588,62,bus,car,False
trip_000588,63,bus,bike,False
trip_000588,64,bus,car,False
